Wsk_efek_pp;KPI_epp;KPI_sprzedaz;KPI_ek;Cel_SprzedażyMiesięcznej;Region2;Imię i nazwisko;Number of Records;Oddział (copy);Oddział;Region;czas rozmowy (bin);czas rozmowy;data rozmowy (copy);data rozmowy;kwota zakupu (bin);kwota zakupu;numer klienta;przedstawiciel (klienci4 H2:K7);przedstawiciel
0,002287879;źle;Źle;klient;90,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;66;05.10.2013;05.10.2013;Średnie zakupy;151;9;P05;P05
0,000208092;źle;Źle;klient;21,6;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;173;01.09.2013;01.09.2013;Niewielki zakupy;36;6;P01;P01
0,00124;źle;Źle;klient;93;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;125;13.09.2013;13.09.2013;Średnie zakupy;155;12;P04;P04
0,000140244;źle;Źle;klient;13,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;164;16.08.2013;16.08.2013;Niewielki zakupy;23;8;P03;P03
0,001235294;źle;Źle;klient;63;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;85;20.08.2013;20.08.2013;Średnie zakupy;105;7;P01;P01
0,000183206;źle;Źle;klient;14,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;131;10.08.2013;10.08.2013;Niewielki zakupy;24;5;P02;P02
0,002172414;źle;Źle;klient;113,4;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;87;12.09.2013;12.09.2013;Duże zakupu;189;6;P05;P05
0,001323353;źle;Źle;klient;132,6;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;167;03.10.2013;03.10.2013;Duże zakupu;221;2;P01;P01
0,001641304;źle;Źle;klient;90,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;92;27.08.2013;27.08.2013;Średnie zakupy;151;5;P02;P02
0,000923611;źle;Źle;klient;79,8;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;144;06.08.2013;06.08.2013;Średnie zakupy;133;7;P01;P01
0,000219512;źle;Źle;klient;16,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;123;21.08.2013;21.08.2013;Niewielki zakupy;27;5;P02;P02
0,001390625;źle;Źle;klient;106,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;128;29.10.2013;29.10.2013;Średnie zakupy;178;7;P05;P05
0,002266667;źle;Źle;klient;122,4;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;90;01.10.2013;01.10.2013;Duże zakupu;204;15;P01;P01
0,000616279;źle;Źle;klient;63,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;172;19.10.2013;19.10.2013;Średnie zakupy;106;1;P02;P02
0,000281879;źle;Źle;klient;25,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;149;16.10.2013;16.10.2013;Niewielki zakupy;42;6;P03;P03
0,006666667;źle;Źle;klient;60;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;15;30.09.2013;30.09.2013;Średnie zakupy;100;7;P03;P03
0,000761628;źle;Źle;klient;78,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;172;04.09.2013;04.09.2013;Średnie zakupy;131;3;P05;P05
0,000893855;źle;Źle;klient;96;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;179;11.10.2013;11.10.2013;Średnie zakupy;160;2;P05;P05
0,0038;źle;Źle;klient;79,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;35;08.10.2013;08.10.2013;Średnie zakupy;133;3;P03;P03
0,009736842;źle;Źle;klient;111;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;19;01.10.2013;01.10.2013;Duże zakupu;185;6;P04;P04
0,002708333;źle;Źle;klient;117;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;72;26.09.2013;26.09.2013;Duże zakupu;195;8;P04;P04
0,000426230;źle;Źle;klient;15,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;61;10.09.2013;10.09.2013;Niewielki zakupy;26;3;P05;P05
0,000574627;źle;Źle;klient;46,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;134;19.10.2013;19.10.2013;Niewielki zakupy;77;4;P02;P02
0,001091667;źle;Źle;klient;78,6;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;120;03.09.2013;03.09.2013;Średnie zakupy;131;6;P01;P01
0,001297297;źle;Źle;klient;28,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;37;20.10.2013;20.10.2013;Niewielki zakupy;48;5;P05;P05
0,001127273;źle;Źle;klient;111,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;165;24.09.2013;24.09.2013;Duże zakupu;186;7;P04;P04
0,000393443;źle;Źle;klient;28,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;122;04.08.2013;04.08.2013;Niewielki zakupy;48;13;P05;P05
0,001562044;źle;Źle;klient;128,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;137;25.08.2013;25.08.2013;Duże zakupu;214;2;P03;P03
0,000455782;źle;Źle;klient;40,2;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;147;24.08.2013;24.08.2013;Niewielki zakupy;67;12;P04;P04
0,002964286;źle;Źle;klient;49,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;28;15.08.2013;15.08.2013;Niewielki zakupy;83;1;P05;P05
0,001176471;źle;Źle;klient;60;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;85;27.08.2013;27.08.2013;Średnie zakupy;100;11;P05;P05
0,000898649;źle;Źle;klient;79,8;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;148;05.10.2013;05.10.2013;Średnie zakupy;133;1;P02;P02
0,000613636;źle;Źle;klient;64,8;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;176;02.09.2013;02.09.2013;Średnie zakupy;108;4;P02;P02
0,010619048;źle;Źle;klient;133,8;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;21;03.09.2013;03.09.2013;Duże zakupu;223;6;P02;P02
0,000601695;źle;Źle;klient;42,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;118;25.10.2013;25.10.2013;Niewielki zakupy;71;1;P02;P02
0,000242187;źle;Źle;klient;18,6;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;128;14.10.2013;14.10.2013;Niewielki zakupy;31;12;P03;P03
0,001697674;źle;Źle;klient;87,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;86;02.09.2013;02.09.2013;Średnie zakupy;146;1;P04;P04
0,000728324;źle;Źle;klient;75,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;173;21.08.2013;21.08.2013;Średnie zakupy;126;5;P02;P02
0,007607143;źle;Źle;klient;127,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;28;22.08.2013;22.08.2013;Duże zakupu;213;11;P05;P05
0,001234043;źle;Źle;klient;69,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;94;23.09.2013;23.09.2013;Średnie zakupy;116;7;P04;P04
0,0067;źle;Źle;klient;80,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;20;26.09.2013;26.09.2013;Średnie zakupy;134;1;P02;P02
0,003674419;źle;Źle;klient;94,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;43;10.09.2013;10.09.2013;Średnie zakupy;158;8;P05;P05
0,001841667;źle;Źle;klient;132,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;120;19.09.2013;19.09.2013;Duże zakupu;221;14;P05;P05
0,003;źle;Źle;klient;25,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;14;20.10.2013;20.10.2013;Niewielki zakupy;42;1;P01;P01
0,000696552;źle;Źle;klient;60,6;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;145;01.08.2013;01.08.2013;Średnie zakupy;101;11;P03;P03
0,002947368;źle;Źle;klient;100,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;57;09.08.2013;09.08.2013;Średnie zakupy;168;4;P05;P05
0,001401408;źle;Źle;klient;119,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;142;02.10.2013;02.10.2013;Duże zakupu;199;15;P03;P03
0,0003;źle;Źle;klient;27;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;150;19.08.2013;19.08.2013;Niewielki zakupy;45;10;P03;P03
0,001352459;źle;Źle;klient;99;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;122;15.10.2013;15.10.2013;Średnie zakupy;165;5;P02;P02
0,000766917;źle;Źle;klient;61,2;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;133;25.08.2013;25.08.2013;Średnie zakupy;102;2;P04;P04
0,000535714;źle;Źle;klient;54;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;168;17.08.2013;17.08.2013;Średnie zakupy;90;13;P01;P01
0,010214286;źle;Źle;klient;85,8;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;14;21.08.2013;21.08.2013;Średnie zakupy;143;4;P04;P04
0,001158273;źle;Źle;klient;96,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;139;17.08.2013;17.08.2013;Średnie zakupy;161;5;P02;P02
0,000239130;źle;Źle;klient;13,2;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;92;17.09.2013;17.09.2013;Niewielki zakupy;22;14;P04;P04
0,004894737;źle;Źle;klient;111,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;38;22.09.2013;22.09.2013;Duże zakupu;186;1;P02;P02
0,000288732;źle;Źle;klient;24,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;142;12.09.2013;12.09.2013;Niewielki zakupy;41;14;P05;P05
0,000346369;źle;Źle;klient;37,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;179;01.09.2013;01.09.2013;Niewielki zakupy;62;13;P03;P03
0,00416;źle;Źle;klient;124,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;50;10.08.2013;10.08.2013;Duże zakupu;208;10;P03;P03
0,000942149;źle;Źle;klient;68,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;121;07.09.2013;07.09.2013;Średnie zakupy;114;12;P03;P03
0,00056;źle;Źle;klient;25,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;średnio;75;28.09.2013;28.09.2013;Niewielki zakupy;42;9;P05;P05
0,002175439;źle;Źle;klient;74,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;57;19.10.2013;19.10.2013;Średnie zakupy;124;11;P03;P03
0,000591716;źle;Źle;klient;60;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;169;16.10.2013;16.10.2013;Średnie zakupy;100;8;P03;P03
0,006181818;źle;Źle;klient;40,8;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;11;04.08.2013;04.08.2013;Niewielki zakupy;68;13;P02;P02
0,001689922;źle;Źle;klient;130,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;129;17.10.2013;17.10.2013;Duże zakupu;218;4;P05;P05
0,000315315;źle;Źle;klient;21;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;111;09.09.2013;09.09.2013;Niewielki zakupy;35;5;P02;P02
0,002575;źle;Źle;klient;61,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;40;06.10.2013;06.10.2013;Średnie zakupy;103;14;P03;P03
0,000634831;źle;Źle;klient;67,8;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;178;28.10.2013;28.10.2013;Średnie zakupy;113;11;P01;P01
0,051;źle;Źle;klient;122,4;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;4;18.08.2013;18.08.2013;Duże zakupu;204;7;P04;P04
0,04125;źle;Źle;klient;99;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;4;15.09.2013;15.09.2013;Średnie zakupy;165;11;P01;P01
0,003862745;źle;Źle;klient;118,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;51;15.10.2013;15.10.2013;Duże zakupu;197;6;P02;P02
0,0035;źle;Źle;klient;84;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;40;21.09.2013;21.09.2013;Średnie zakupy;140;7;P03;P03
0,000335260;źle;Źle;klient;34,8;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;173;09.09.2013;09.09.2013;Niewielki zakupy;58;12;P01;P01
0,000455056;źle;Źle;klient;48,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;178;17.10.2013;17.10.2013;Niewielki zakupy;81;12;P02;P02
0,01825;źle;Źle;klient;131,4;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;12;22.10.2013;22.10.2013;Duże zakupu;219;8;P01;P01
0,004111111;źle;Źle;klient;22,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;9;26.10.2013;26.10.2013;Niewielki zakupy;37;15;P05;P05
0,006190476;źle;Źle;klient;78;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;21;22.09.2013;22.09.2013;Średnie zakupy;130;12;P02;P02
0,001961538;źle;Źle;klient;91,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;78;17.10.2013;17.10.2013;Średnie zakupy;153;15;P03;P03
0,000222222;źle;Źle;klient;22,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;171;19.10.2013;19.10.2013;Niewielki zakupy;38;10;P05;P05
0,002130435;źle;Źle;klient;58,8;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;46;21.10.2013;21.10.2013;Średnie zakupy;98;5;P01;P01
0,001675676;źle;Źle;klient;111,6;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;111;16.10.2013;16.10.2013;Duże zakupu;186;4;P03;P03
0,000529412;źle;Źle;klient;16,2;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;51;21.10.2013;21.10.2013;Niewielki zakupy;27;6;P04;P04
0,001398374;źle;Źle;klient;103,2;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;123;01.10.2013;01.10.2013;Średnie zakupy;172;12;P03;P03
0,001220126;źle;Źle;klient;116,4;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;159;02.08.2013;02.08.2013;Duże zakupu;194;4;P01;P01
0,001141732;źle;Źle;klient;87;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;127;13.09.2013;13.09.2013;Średnie zakupy;145;9;P04;P04
0,002938462;źle;Źle;klient;114,6;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;65;06.09.2013;06.09.2013;Duże zakupu;191;5;P01;P01
0,004074074;źle;Źle;klient;132;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;54;11.09.2013;11.09.2013;Duże zakupu;220;4;P05;P05
0,004891304;źle;Źle;klient;135;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;46;14.08.2013;14.08.2013;Duże zakupu;225;14;P03;P03
0,002161290;źle;Źle;klient;120,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;średnio;93;04.08.2013;04.08.2013;Duże zakupu;201;6;P04;P04
0,000763636;źle;Źle;klient;75,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;165;05.10.2013;05.10.2013;Średnie zakupy;126;11;P05;P05
0,005772727;źle;Źle;klient;76,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;22;02.09.2013;02.09.2013;Średnie zakupy;127;13;P05;P05
0,005566667;źle;Źle;klient;100,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;30;22.10.2013;22.10.2013;Średnie zakupy;167;14;P05;P05
0,000234899;źle;Źle;klient;21;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;149;03.09.2013;03.09.2013;Niewielki zakupy;35;13;P01;P01
0,001590909;źle;Źle;klient;42;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;krótko;44;09.10.2013;09.10.2013;Niewielki zakupy;70;10;P03;P03
0,002252747;źle;Źle;klient;123;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;91;14.08.2013;14.08.2013;Duże zakupu;205;15;P03;P03
0,004291667;źle;Źle;klient;123,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;48;07.08.2013;07.08.2013;Duże zakupu;206;10;P02;P02
0,000792308;źle;Źle;klient;61,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;130;21.08.2013;21.08.2013;Średnie zakupy;103;12;P05;P05
0,004317073;źle;Źle;klient;106,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;41;20.10.2013;20.10.2013;Średnie zakupy;177;14;P05;P05
0,002490566;źle;Źle;klient;79,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;53;16.10.2013;16.10.2013;Średnie zakupy;132;4;P05;P05
0,000159091;źle;Źle;klient;16,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;176;12.09.2013;12.09.2013;Niewielki zakupy;28;14;P05;P05
0,001147929;źle;Źle;klient;116,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;169;26.09.2013;26.09.2013;Duże zakupu;194;6;P02;P02
0,001139241;źle;Źle;klient;54;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;79;09.10.2013;09.10.2013;Średnie zakupy;90;14;P03;P03
0,001141414;źle;Źle;klient;67,8;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;99;26.10.2013;26.10.2013;Średnie zakupy;113;8;P02;P02
0,001;źle;Źle;klient;97,8;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;163;15.08.2013;15.08.2013;Średnie zakupy;163;7;P01;P01
0,005894737;źle;Źle;klient;134,4;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;38;20.09.2013;20.09.2013;Duże zakupu;224;11;P04;P04
0,000165354;źle;Źle;klient;12,6;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;127;01.10.2013;01.10.2013;Niewielki zakupy;21;11;P01;P01
0,001071429;źle;Źle;klient;63;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;98;23.10.2013;23.10.2013;Średnie zakupy;105;7;P02;P02
0,001164179;źle;Źle;klient;46,8;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;średnio;67;01.08.2013;01.08.2013;Niewielki zakupy;78;4;P01;P01
0,001;źle;Źle;klient;66,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;111;04.08.2013;04.08.2013;Średnie zakupy;111;5;P02;P02
0,000452830;źle;Źle;klient;14,4;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;53;19.10.2013;19.10.2013;Niewielki zakupy;24;11;P02;P02
0,018;źle;Źle;klient;21,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;krótko;2;12.09.2013;12.09.2013;Niewielki zakupy;36;4;P05;P05
0,001052632;źle;Źle;klient;84;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;133;25.10.2013;25.10.2013;Średnie zakupy;140;5;P04;P04
0,00175;źle;Źle;klient;126;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;120;18.10.2013;18.10.2013;Duże zakupu;210;12;P03;P03
0,001152941;źle;Źle;klient;117,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;170;17.08.2013;17.08.2013;Duże zakupu;196;15;P04;P04
0,000408;źle;Źle;klient;30,6;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;dłuugo;125;02.09.2013;02.09.2013;Niewielki zakupy;51;6;P02;P02
0,001067797;źle;Źle;klient;37,8;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;krótko;59;12.09.2013;12.09.2013;Niewielki zakupy;63;4;P01;P01
0,001255319;źle;Źle;klient;106,2;Mazowiecki;Jan Kowalski;1;Warszawa;Warszawa;Centrum;dłuugo;141;02.10.2013;02.10.2013;Średnie zakupy;177;14;P01;P01
0,00652;źle;Źle;klient;97,8;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;25;18.08.2013;18.08.2013;Średnie zakupy;163;5;P04;P04
0,001108333;źle;Źle;klient;79,8;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;120;16.08.2013;16.08.2013;Średnie zakupy;133;7;P05;P05
0,000300613;źle;Źle;klient;29,4;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;163;25.08.2013;25.08.2013;Niewielki zakupy;49;10;P04;P04
0,000678322;źle;Źle;klient;58,2;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;143;21.08.2013;21.08.2013;Średnie zakupy;97;9;P05;P05
0,001351351;źle;Źle;klient;120;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;148;12.10.2013;12.10.2013;Duże zakupu;200;15;P05;P05
0,001259259;źle;Źle;klient;102;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;135;12.09.2013;12.09.2013;Średnie zakupy;170;11;P05;P05
0,001360656;źle;Źle;klient;99,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;122;03.10.2013;03.10.2013;Średnie zakupy;166;5;P04;P04
0,001924731;źle;Źle;klient;107,4;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;średnio;93;25.08.2013;25.08.2013;Średnie zakupy;179;12;P03;P03
0,0004375;źle;Źle;klient;33,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;128;03.08.2013;03.08.2013;Niewielki zakupy;56;11;P05;P05
0,002628571;źle;Źle;klient;55,2;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;krótko;35;09.08.2013;09.08.2013;Średnie zakupy;92;9;P02;P02
0,000312883;źle;Źle;klient;30,6;Centralny;Krystyna Noczulska;1;Łódź;Łódź;Centrum;dłuugo;163;12.09.2013;12.09.2013;Niewielki zakupy;51;4;P05;P05
0,001133333;źle;Źle;klient;51;południowo-zachodni;Krzysztof Bąk;1;Wrocław;Wrocław;Zachód;średnio;75;11.08.2013;11.08.2013;Niewielki zakupy;85;8;P02;P02
0,001471429;źle;Źle;klient;123,6;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;140;10.09.2013;10.09.2013;Duże zakupu;206;13;P04;P04
0,001222892;źle;Źle;klient;121,8;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;166;26.10.2013;26.10.2013;Duże zakupu;203;4;P04;P04
0,000671533;źle;Źle;klient;55,2;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;137;11.09.2013;11.09.2013;Średnie zakupy;92;9;P04;P04
0,007571429;źle;Źle;klient;95,4;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;krótko;21;26.08.2013;26.08.2013;Średnie zakupy;159;15;P04;P04
0,000556962;źle;Źle;klient;52,8;Mazowiecki;Aleksandra Matulak;1;Warszawa;Warszawa;Centrum;dłuugo;158;13.09.2013;13.09.2013;Niewielki zakupy;88;5;P04;P04
0,001045714;źle;Źle;klient;109,8;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;175;24.09.2013;24.09.2013;Duże zakupu;183;10;P03;P03
0,001044444;źle;Źle;klient;84,6;Wschodni;Paweł Panas;1;Rzeszów;Rzeszów;Południe;dłuugo;135;09.08.2013;09.08.2013;Średnie zakupy;141;4;P03;P03
